content,userName,score,app_name
nyaman murah mantap dh,Pengguna Google,5,maxim
ini aplikasi paling aneh indonesia nama maxim driver yg dipake malah taxee driver kaya ga niat bikin aplikasi mana titik jemput ga sesuai jauh lah baik developer keluh banyak guna ini,Pengguna Google,2,maxim
untuk maps nya coba luas lagi biar jangkau tempat mana tolong apk nya baharu lgi dgn data pribadi foto selfi biar ada yg buat order fiktif trimkasih,Pengguna Google,5,maxim
bapak ramah tepat waktu,Pengguna Google,5,maxim
bapak ramah amanah moga selalu amanah berkah,Pengguna Google,5,maxim
layan ramah tidak terlalu rogoh kantong terimakasih,Pengguna Google,5,maxim
mas nya ramah banget baik sopan sukses selalu buat mas nya,Pengguna Google,5,maxim
apk aneh sen makan lewat apk gak terang tutup pas driver tempat mesan eh tutup trs si driver uda minta cancel uda aku cancel tapi muncul driver sampe 3x akhir minta drivernya buat cancel order aku kasi bgt sm drivernya mnj maxim buruk kecewa,Pengguna Google,1,maxim
drivernya ramah terima kasih banyak atas layan,Pengguna Google,5,maxim
aplikasi dagel driver selesai order saja alias cancel omong drivernya punya sopan santun interface food and shop buruk sekali masa laku naik ojek waktu tunggu dsb kalau lebih 5 menit guna kena charge tambah,Pengguna Google,1,maxim
pantes harga murah map titik lokasi gak sesuai yang buat driver sama tumpang buat jadi jadi salah paham kemarin saya katain brengsek sama drivernya kira mau main order padahal udah buru buru masih di katain mau main order,Pengguna Google,1,maxim
layan ramah sopir ramah,Pengguna Google,5,maxim
driver nya bagus pak hendra enak asik ajak ngobrol,Pengguna Google,5,maxim
kok susah mau isi saldo maxim salah isi maxim driver mana gk tarik di chat gak balas kecewa,Pengguna Google,1,maxim
isi saldo kaspro malah kena admin baru sini doang isi saldo ojol kena admin udah gitu suka ga lagi bayar drivernya hadehhh,Pengguna Google,1,maxim
bapa nya terimakasih jemput walaupun salah masukin alamat jemput,Pengguna Google,5,maxim
lebih murah app lain respon cepat bagus,Pengguna Google,5,maxim
driver ramah layan oke,Pengguna Google,5,maxim
nyaman ramah,Pengguna Google,5,maxim
kemudi jemmy nang motorcycle warna biru nopol dt3855ci selamat nikmat jalan anda rating 4 95,Pengguna Google,5,maxim
driver baik ramah wlpun salah map tetap cari trkmakasih,Pengguna Google,5,maxim
applikasi buruk benar malas kasih bintang karena banyak titik yg baca,Pengguna Google,1,maxim
sopir nya rama mobil wangi bersih,Pengguna Google,5,maxim
sangat baik cocok kendara nyaman,Pengguna Google,5,maxim
harga lebih miring supirnya jg ramah,Pengguna Google,4,maxim
driver nya baik ramah,Pengguna Google,5,maxim
mksh banget bwt babang driver maxsim nya udah sabar baik pula hihi,Pengguna Google,5,maxim
sopir tdk bantu tumpang turun barang,Pengguna Google,3,maxim
layan kurang ramah di perbaikkin lgi drivernya,Pengguna Google,3,maxim
sangat puas layan good,Pengguna Google,5,maxim
terimakasih buat driver motor baik,Pengguna Google,4,maxim
layan yg ramah tamah dan asik,Pengguna Google,5,maxim
gmn gk mau sepi order drivernya aja males ambil order padahal deket,Pengguna Google,3,maxim
driver ramah jaga selamat tumpang,Pengguna Google,5,maxim
maxim maxim nunggu jam kaga driver mau nerima,Pengguna Google,1,maxim
dibenerin map ngaco banget,Pengguna Google,2,maxim
makin susah cari driver naik tarif pdhl jarak nya sama titik ambil deket,Pengguna Google,3,maxim
sangat bagus konsumen,Pengguna Google,5,maxim
maxim ya nomor customer privasi bisa2 nya driver hubung customer luar aplikasi ga sopan tolong sangat ganggu untuk driver itu di tindak lanjut,Pengguna Google,1,maxim
mudah kalau lg butuh langsung,Pengguna Google,5,maxim
kalau udah batal minimal ganti orang orang lama bgt trus pas batal ulang malah gk ganti orang trus kalau ngasih kemudi dekat lol bukan malah yang jauh lebih baik apk gojek grab daripada maxim buruk,Pengguna Google,1,maxim
mantap abang kira waktu mantap top speed akurat sesuai waktu nyala abang u200d,Pengguna Google,5,maxim
draiver sangat baik sopan,Pengguna Google,5,maxim
motor nyaman harga jangkau aman tuju,Pengguna Google,5,maxim
ramah sopan tepat waktu,Pengguna Google,5,maxim
maxim di batam lelet apalagi mobil kalau hujan morotin dompet dulu baru gerak padahal kan tumpang lagi buru2 sama waktu,Pengguna Google,1,maxim
driver sangat amanah terima kasih banyak bapak,Pengguna Google,5,maxim
kok gue payah kali masuk in nomor telp ngk muncul muncul nomor otp nya bikin susah aja memperibet,Pengguna Google,1,maxim
mantab kasih order banyak buat driver maxim rata jangan pilih kasih,Pengguna Google,5,maxim
layan sangat baik ramah,Pengguna Google,5,maxim
drivernya ramah sesuai titik jemput,Pengguna Google,5,maxim
komunikasi sangat baik sabar,Pengguna Google,5,maxim
terimakasih moga ikan sehat selamat,Pengguna Google,5,maxim
bagus cepat ramah,Pengguna Google,5,maxim
sangat baik nyaman kendara,Pengguna Google,5,maxim
kecewa dulu sering pakai aplikasi baik2 aja murah kenpa akhir mau pesan bisa ongkos muncul saat klik mes suruh coba terus instal ulang tetep aja gitu apa solusi,Pengguna Google,1,maxim
tumpang bego udh pesan gak di lokasi jemput kalau blm siap gak usah pesan,Pengguna Google,1,maxim
terima kasih antar bapak mama dngan baik selamat smpai tuju,Pengguna Google,5,maxim
aplikasi loading lambat min padahal gw pakai setia loh jan biarin aplikasi mode rusak gin segera baik biar langgan ga kecewa,Pengguna Google,3,maxim
cepat akurat murah riah layan driver sangat bagus,Pengguna Google,5,maxim
terimakasih pak sehat selalu banyak order nya,Pengguna Google,5,maxim
baru 4 hari instal maxim wilayah lampung di rekomendasi keluarga eh kena mental banget sama driver gk ramah pake ngata-ngatain ngomong kasar perihal salah order,Pengguna Google,2,maxim
driver sangat ramah tuju selamat,Pengguna Google,5,maxim
maap banyak kelurangannya pantes aplikasi murah sepi yg guna tolong diperbaikin,Pengguna Google,1,maxim
responsive ramah,Pengguna Google,5,maxim
driver baik tepat waktu,Pengguna Google,5,maxim
ramah sekali drivernya recomend banget,Pengguna Google,5,maxim
jelek hhah driver nya jauh kira datang 2 menit pdhl posisi driver tengah jam lebih titik 2 nya ga akurat parah abis,Pengguna Google,1,maxim
alhamdulillah bapak supirnya sangat ramah,Pengguna Google,5,maxim
layan sangat ramah,Pengguna Google,5,maxim
bisa batal order alas itu kalo pake alas ubah order tetap bisa batal mohon tingkat fitur batal nya min,Pengguna Google,2,maxim
layan yg baik ramah,Pengguna Google,5,maxim
bapak ramah lancar rezeki pak,Pengguna Google,5,maxim
sangat muas pergi kmn gampang ongkos sesuai,Pengguna Google,5,maxim
mohon lebih update soal alamat tuju detail,Pengguna Google,4,maxim
ramah harga jangkau,Pengguna Google,5,maxim
akun tiba keluar hbis isi e walet kaspro mau pergi kerja eeh g tau nya keluar sendiri g masuk lgi bangke memang mexsim tolol g gunaa pilih apk aman aja gaes,Pengguna Google,1,maxim
cepat tanggap trims,Pengguna Google,5,maxim
jemput tepat waktu supirnya sangat ramah,Pengguna Google,5,maxim
sangat bantu dlm jalan tepat waktu,Pengguna Google,5,maxim
ini ewallet nya gak isi sih udah lama banget minggu nunggu tetep aja gak bisa kata dalam pelihara gak selesai2,Pengguna Google,4,maxim
driver sangat ramah lain lewat,Pengguna Google,5,maxim
baik semangat sehat selalu,Pengguna Google,5,maxim
maxim lah map nya benerin masa cuma jalan besar gedung besar pinggir jalan doang baca rada susah buat nentuin titik nya,Pengguna Google,4,maxim
sangat bantu layan masyarakat,Pengguna Google,5,maxim
sangat ramah sopan,Pengguna Google,5,maxim
layan sangat muas orang driver atau motor nya moga makin kembang tetap ramah tiap customer guna jasa transportasi maxim moga makin jaya terus utama puas customer nya sendiri,Pengguna Google,5,maxim
pesan yg di cancel pilih cuma ganti pesan lain sama perlu laksana lain ga kasih pilih buat cancel pesan permanen,Pengguna Google,1,maxim
ini ya kaspro nya kok isi saldo malah saldo kurang pdhl dipake,Pengguna Google,1,maxim
sangat puas driver bantu bnget,Pengguna Google,5,maxim
abgg kurir nya baik bgt asik lancar teruss ye,Pengguna Google,5,maxim
mantap lah harga jangkau driver mantap,Pengguna Google,5,maxim
aneh banget harga lebih murah daripada aws juanda 2,Pengguna Google,2,maxim
order penuh oleh theo zacharias sirmelay daihatsu sigra warna putih nopol de1355g terima kasih atas jalan anda rating 4 95,Pengguna Google,5,maxim
oknum driver sukabumi paksa minta tarif tambah dngan alas thr kalu tdk d beri tdk mw ambil order,Pengguna Google,1,maxim
jelek skali terlalu lambat loading mau mes order,Pengguna Google,1,maxim
cepat tepat terimakasih bapak orang baik makin luas banyak rezeki aamiin,Pengguna Google,5,maxim
aplikasi tolll mesan makan susah banget pas bagi keranjang yg keluar cuman layar putih doang gimana cara checkout nya kalo gitu,Pengguna Google,1,maxim
driver ramah tetap tahan layan yg baik,Pengguna Google,5,maxim
terimakasih atas layan muas,Pengguna Google,5,maxim
driver nya ramah baik,Pengguna Google,4,maxim
layan bagus supir ramah,Pengguna Google,5,maxim
kakak ramah order penuh oleh azwan anas motorcycle warna merah nopol s5857lz terima kasih atas jalan anda rating 4 95,Pengguna Google,5,maxim
kemudi baik ramah,Pengguna Google,5,maxim
cepat ramah orang nya mantaaabbbb,Pengguna Google,5,maxim
saya baru2 mwndaftar driver maxim dapat order fiktif r tus ribu rupiah telpon maxim pusat nyata screenshot nomor rekening bank m banking kemudian wa blokir mungkin memang buat order fiktif telpon komplot,Pengguna Google,1,maxim
semua tolak blakang kalau harga murah mau lebih baik tidak usah daftar maxim,Pengguna Google,1,maxim
sangat ramah baik bapak,Pengguna Google,5,maxim
ramah bersih safety,Pengguna Google,5,maxim
mas baik ramah sopan,Pengguna Google,5,maxim
bapak ramah bawa motor hati2,Pengguna Google,5,maxim
lumayan tempat map perlu lebih upgrade,Pengguna Google,4,maxim
nya maxim repot memcari tukang ojek macam mudah pergi makasih,Pengguna Google,5,maxim
murah layan bagus,Pengguna Google,5,maxim
bagus sekali meski kadang suka bingung lokasi koordinat tp muas,Pengguna Google,5,maxim
terimakasih driver baik antar selamat ke depan rumah,Pengguna Google,5,maxim
layan sangat baik sangat cepat tuju,Pengguna Google,5,maxim
terimakasih atas layan baik maxim,Pengguna Google,5,maxim
hapus aplikasi susah cari drivernya,Pengguna Google,1,maxim
driver ramah tamah jalan santai tuju,Pengguna Google,5,maxim
tolong baik sistem kenapa selalu tanya alamat lengkap no hp padahal jelas smua waktu order tulis lengkap jd nya kerja tulis ulang smua dan map nya gk pas titik yg isi aplikasi,Pengguna Google,5,maxim
driver nya kerja baik,Pengguna Google,5,maxim
susah banget driver dapat tiba driver jdi ambil order slalu,Pengguna Google,3,maxim
kemudi sangat baik sopan patut di contoh kemudi nya sehat selalu pak moga order nya gacor terus hari amin,Pengguna Google,5,maxim
ramah rapat waktu drivernya terimakasih,Pengguna Google,5,maxim
baik banget orang nya moga banyak rejekinya pak amin,Pengguna Google,5,maxim
murah riah saja data maps kurang akurat titik jemput terkadang beda jauh jarak baik ap nya jarak tepat terimakasih,Pengguna Google,5,maxim
amanah orang ramah lancar selalu orderanya bang,Pengguna Google,5,maxim
maxim bantu sih gak suka pertama harga yang tandinya 8 ribu kok dapat drivernya kok naik jadi 13 ribu kan gak uai dapat drivernya cukup lama moga baik lagi ya,Pengguna Google,3,maxim
driver ramah bagus dlm kendara,Pengguna Google,5,maxim
driver sedia kembali,Pengguna Google,3,maxim
nggk tau sekarang buat login susah juga telpon nggk,Pengguna Google,2,maxim
mohon maxim benah maps nya tunjuk jalan nya bikin pusing muter2 ntah kemana2 maps nya arah keliling jakarta tangerang dulu baru di rumah gila maps nya tolong maxim benah baharu terus maps nya,Pengguna Google,5,maxim
mobil bagus veloz baru,Pengguna Google,5,maxim
layan bagus jangkau kantong,Pengguna Google,5,maxim
pertama kali naik nyobain kata murah belum 5 menit malah pas ketemu drivernya ga nunggu pas selesai tuju harga naik terang waktu tunggu 21 menit,Pengguna Google,4,maxim
muas cepat bersih jangkau nyaman saja bayar temu bayar via e wallet digital moga makin jaya layan baik tahan ya,Pengguna Google,5,maxim
tolonggg sekali baik maps nya lengkap titik jemput tapi drivernya malah diarahin sangat sesuai itu yg buat kesal bgt baik,Pengguna Google,5,maxim
terimakasih pak bapak baik ramah,Pengguna Google,5,maxim
layan sangat baik bagus,Pengguna Google,5,maxim
mobil nyaman ramah sangat bantu,Pengguna Google,5,maxim
terimakasih kendara driver ada masalah pihak maxim curang driver tidak order,Pengguna Google,5,maxim
driver nya sangat bantu cara komunikasi nya sangat baik,Pengguna Google,5,maxim
tolong dong banned aja akun ojek yang manja kalo gamau ngojek gausah ngojol nunggu di ambil sama ojek nya lama banget kek ga niat banned aja deh,Pengguna Google,2,maxim
harga nya jangkau nyamann jugaaa dan gampang mesennyaa,Pengguna Google,4,maxim
saran saya jemput antar tumpang tempat tuju baik sopir ecek bbm kartu tol lebih dahulu karna semua tunjang lancar lama jalan teledor kece bbm kartu tol hambat tumpang tiba tempat tuju tepat waktu bila tumpang lanjut jalan via pesawat,Pengguna Google,5,maxim
cepat hemat,Pengguna Google,5,maxim
drivernya pinter cari jalan cepat,Pengguna Google,5,maxim
aplikasi harga rp66 500 sopir mintak rp80 000 bandara hangnadim taras yg dekat gak sampe 10 menit,Pengguna Google,2,maxim
mas baik ramah sama anak2,Pengguna Google,5,maxim
mau daftar ajh susah kali capek klik gambar doang depelover nya kayak gimana,Pengguna Google,1,maxim
keluh kait driver antar paket alamat tuju tp g tanggung jawab maximnya nyata maling lindung,Pengguna Google,1,maxim
kemudi mas al gritza ihza damara motorcycle warna abu biru nopol kt3798oc selamat nikmat jalan anda selamat idulfitri rating 4 90,Pengguna Google,5,maxim
mobil penyok depan hujan deras mau nerima order,Pengguna Google,5,maxim
baik bagus layan,Pengguna Google,5,maxim
drivernya 85 gak bener terima order gak antar malah nyuruh customer cancel padahal pakai maxim udah 2 tahun tp layan makin kesini makin buruk,Pengguna Google,1,maxim
nyata maxim lebih mudah cepat tidak nego,Pengguna Google,5,maxim
sangat bantu sampai d tempat tuju orang nya ramah,Pengguna Google,5,maxim
lumayan buat lebih ringan konsumen,Pengguna Google,4,maxim
makasih bapa udh nganterin tuju selamat meski banjir,Pengguna Google,5,maxim
sangat perhati kastemer,Pengguna Google,5,maxim
perdana pakai apk cukup muas terimakasih,Pengguna Google,5,maxim
kemudi sangat sopan baik,Pengguna Google,5,maxim
enak banget mobil ber ac layan nya mantap,Pengguna Google,5,maxim
nyaman ramah,Pengguna Google,5,maxim
sangat nyaman tidak ugal ugalan,Pengguna Google,5,maxim
drivernya profesional ramah jujur cepat kerja,Pengguna Google,5,maxim
devernya baik sesuai amanah saya pesan,Pengguna Google,5,maxim
telah baharu posisi driver kok jadi hilang,Pengguna Google,3,maxim
baik ramah jalan aman,Pengguna Google,5,maxim
driver baik ramah sopan kendara aman nyaman,Pengguna Google,5,maxim
ok sangat puas layan nya,Pengguna Google,5,maxim
enak cepat,Pengguna Google,5,maxim
driver nya baik ramah,Pengguna Google,5,maxim
cepat tepat ramah,Pengguna Google,5,maxim
playanan sangat muas,Pengguna Google,5,maxim
alhamdulillah sampai tuju driver kendara baik terimakasih aplikasi maxim,Pengguna Google,5,maxim
apk nya jelek banget pas mes sering loading kagak jelas,Pengguna Google,1,maxim
service cepat driver ber adab gaj kyk app belah,Pengguna Google,5,maxim
aplikasi ngelag parah mau order aja nunggu lama,Pengguna Google,1,maxim
tepat waktu akses mudah maxim the best lah,Pengguna Google,5,maxim
cepat jalan nya hebat bapak,Pengguna Google,5,maxim
alhamdulillah driver nya baik hati ramah responnya cepat,Pengguna Google,5,maxim
alhamdulillah drivernya baik ramah,Pengguna Google,5,maxim
cepat ramah,Pengguna Google,5,maxim
drivernya rama asyik ajak ngobrol,Pengguna Google,5,maxim
ramah nyaman mantappp,Pengguna Google,5,maxim
moga maxim selalu jaya layan gercep good job,Pengguna Google,5,maxim
driver nya baik trmaksih smoga lncar sllu rejekinya,Pengguna Google,5,maxim
ngejer bis mau pare alhamdulillah keburu sewunn masse banter safety,Pengguna Google,5,maxim
terimakasih om ojol dah setia antar sampe gujuan,Pengguna Google,5,maxim
ramah tepat waktu terimakasih,Pengguna Google,5,maxim
kemudi sangat ramah sopan,Pengguna Google,5,maxim
alhamdulillah saat kerja baik,Pengguna Google,5,maxim
alhamdulillah selalu nyaman aman lama jalan terimakasih,Pengguna Google,5,maxim
sangat muas terimakasih maxim sukses selalu,Pengguna Google,5,maxim
driver nya baik banget mau bantu angkat sampek turukan barang,Pengguna Google,5,maxim
aplikasi kocak map error,Pengguna Google,1,maxim
serius aplikasi biaya tambah tidak muncul aplikasi saya cuma kena 138 500 real nambah 40 000 178 500 saya bayar jadi masa lebih mahal gojek parah biaya sembunyi segala,Pengguna Google,1,maxim
wuenakkk tenan bahhh mau jalan tp ga pakai ribet sok atuh download maxim sekarang juga transportasi nya nyuaman bangett harga nya sangattttt terjangkauuuuu fix aku kalau mau jalan bareng teman keluarga pakai maxim aja deh thank s maxim apk transportasi paling aku suka,Pengguna Google,5,maxim
alhamdulillah terimakasih banyak pak moga sehat selalu,Pengguna Google,5,maxim
driver nya super baik ramah poko nya the best lah,Pengguna Google,5,maxim
ramah baik sangat bantu,Pengguna Google,5,maxim
makasih yo mase maaf yo salah kasih bayar,Pengguna Google,5,maxim
driver yg sangat ramah baik,Pengguna Google,5,maxim
drivernya ramah semangat terus mas driver,Pengguna Google,5,maxim
rekomend bgt buat bapak driver ini baik ramah bgt,Pengguna Google,5,maxim
tepat waktu sopan terima kasih,Pengguna Google,5,maxim
terimakasih sampai tempat tuju dgn selamat,Pengguna Google,5,maxim
alhamdulillah tuju selamat driver ramah,Pengguna Google,4,maxim
layan muas antar jemput tepat waktu,Pengguna Google,5,maxim
aa nya sabar bgt nungguin nya makasih,Pengguna Google,5,maxim
draiver paham jalan waktu jemput tepat waktu patuh rambu rambu lalu lintas jalan,Pengguna Google,5,maxim
ramah mobil bersih,Pengguna Google,5,maxim
driver ramah bawa mobil aman,Pengguna Google,5,maxim
alhamdulillaah asa tolong banget sama driver nya yg ramah baik juga mau mampir mampir dulu moga mas nya laris terus orderanya terimakasih banyak mau ambil order jarak dekat,Pengguna Google,5,maxim
udah beberapakali dapet driver yg bikin celaka driver cuma bawa helm satu kebut kebut gps ancur banget susah cari lokasi moga segera baik baik aplikasi nya driver nya di bina dengan harap lebih baik,Pengguna Google,1,maxim
pokok nyaman buat anak,Pengguna Google,5,maxim
untuk ke depan harap pihak maxim kembang aplikasi dapat mud bukan dasar kabupaten kota tetapi dasar jarak dekat dari si tumpang terima kasih,Pengguna Google,5,maxim
nyaman jalan,Pengguna Google,5,maxim
driver bagus ngebut,Pengguna Google,5,maxim
harga murah drivernya profesional ramah,Pengguna Google,5,maxim
layan yg sangat baik terima kasih,Pengguna Google,5,maxim
alamat nya di-update dong,Pengguna Google,2,maxim
driver ramah layan baik,Pengguna Google,5,maxim
fitur bayar via e wallet nya lemah banget ngisi saldo e wallet nya aja ga masuk masuk saldo padahal lewat va bank bank nya udah hasil ttep ga masuk masuk saldo nya,Pengguna Google,2,maxim
alhamdulillah gak jadi tinggal kereta terima kasih mas maxim,Pengguna Google,5,maxim
sangat baik jauh banget parit putih mau ambil order aku yg simarasok bukan untung sumpah bapak sabar baik banget mudah rezeki bapak maxim,Pengguna Google,5,maxim
tepat waktu driver ramah sopan,Pengguna Google,5,maxim
maps nya ga sesuai titik mulu akhir si driver sllu ngomelin customer akhir gua turun d tengah jalan mles dnger bacot driver sorry apk nya gua uninstall ga lah mnding belah aja,Pengguna Google,1,maxim
driver nya sangat baik sangat puas,Pengguna Google,5,maxim
masyaallah harga jangkau layan baik puas driver nya ramah,Pengguna Google,5,maxim
2x ngisi saldo kaspro saldo mbanking potong gak masuk benar sebal tolong baik komplain gatau,Pengguna Google,2,maxim
pakai sekali karna murah tiba2 pas nyampek tempat tuju tarif jadi 2x lipat lucu d aplikasi order ilang d aplikasi draivernya muncul nominal gede,Pengguna Google,1,maxim
kemudi sangat sopan baik,Pengguna Google,5,maxim
appnya aneh mesen maxim food nyata restonya tutup tetep tulis buka tolong adain fitur cancel order,Pengguna Google,1,maxim
cepat ramah,Pengguna Google,5,maxim
draivernya ramah ugal ugalan,Pengguna Google,5,maxim
layan nya sangat baik sopan,Pengguna Google,5,maxim
daerah solo raya oke soal baru nyobain,Pengguna Google,5,maxim
driver baik ramah,Pengguna Google,5,maxim
order maxim car susah minta ampun padahal banyak driver nganggur biaya udah tinggiin ga yang mau narik udah kali kali gituin sama apk satu ini layan jelek sekali,Pengguna Google,1,maxim
rekomend banget orang baik ramah,Pengguna Google,5,maxim
download ga lo semua bagus banget multitalenta dah ini apk,Pengguna Google,5,maxim
masa ada fitur kasih tip order selesai ribet apps nya ketik tip dulu order,Pengguna Google,1,maxim
udah nunggunya lama dapet driver susah dapet driver gaada ramah cuma gara-gara tarif harga aplikasi murah be like kok yg sengak customernya aneh,Pengguna Google,1,maxim
layan yg baik ramah,Pengguna Google,5,maxim
layan maxim cepat muas trims maxim,Pengguna Google,5,maxim
tolong dong baik klo mau order maxim yg jarak jauh jngn kasih pick up order posisi pick up tambora posisi driver prj mana aplikasi driver segera tiba,Pengguna Google,5,maxim
driver sering pilih pilih order,Pengguna Google,1,maxim
saran lengkap fitur foto jadi tumpang foto lokasi jadi driver mudah temu tumpang,Pengguna Google,5,maxim
driver nya baik cepat,Pengguna Google,5,maxim
sangat ramah tumpang,Pengguna Google,5,maxim
terima kasih atas layan sudah beri mantaapppp,Pengguna Google,5,maxim
kenapa klau hbis isi kaspro saldo ga nambah udah refresh blm nambah sedih bgtt,Pengguna Google,5,maxim
jasa ga kepake driver ga butuh uang apa emng udah kaya order udh jam jam gda yg acc jadi apa nya appm,Pengguna Google,1,maxim
sangat muas ramah terimakasih,Pengguna Google,5,maxim
sopir nya ramah banget alhamdulillah lancar jalan ku,Pengguna Google,5,maxim
kemudi sangat sopan ramah,Pengguna Google,5,maxim
tepat wktu tp bersih mbl krg n bau rokok krg nyaman slny bwa bayi,Pengguna Google,3,maxim
makasih kakaku sayang sangat nyaman sopan ramah tenang,Pengguna Google,5,maxim
ini maxim tdk vitur blokir driver berapa kali dapat driver suka kasih naik harga harga aplikasi padahal bayar mau lebih malah drivernya kasih naik harga lagi bukan satu kali berapa driver dapt,Pengguna Google,1,maxim
bagus cepat tepat terimkasih,Pengguna Google,5,maxim
parah 6 kali bikin order gak yang mau ambil,Pengguna Google,1,maxim
mantap bngett supir nya ramah antar nya cepet mntap pokok,Pengguna Google,5,maxim
ayo ximmm map update kasi langgan nnt bisa pindah belah,Pengguna Google,4,maxim
layan sangat ramah,Pengguna Google,5,maxim
terimakasih kurir maxim baik amanah satset sukses selalu beri lancar rizki nya dan lancar nanya mantap mas,Pengguna Google,5,maxim
titik jemput drivernya terlalu jauhhh skali lama nunggu msak simo yg jemput dri benowo bnyak2 tingkat biar langgan enak jg udh dibatalin jg drivernya tetep nyamperin jd takut,Pengguna Google,1,maxim
maxim di upgrade drivernya dong bnyk yg arogan ga semua tpi sering2 cek lah user drivernya masa iya perkara klakson krna yg salah kok ga terima malah ngejar mau nabrak plat h tindak lanjutin,Pengguna Google,1,maxim
baru pasang susah dpt driver pas mau pake dpt promo malah ga bs dipake kacau udh gt alamat ga jelas titik ngaco paraaah parah au da ah mending yg jelas aj si biru si ijo,Pengguna Google,1,maxim
gercep banget sangat recomended,Pengguna Google,5,maxim
error mulu nih apk nya,Pengguna Google,1,maxim
kendara baik nyaman kendara aman sopir ramah,Pengguna Google,5,maxim
untuk pihak maxim kira promo2 nya tingkat agar cs makin tambah depan nya makin tambah cs nya terima kasih salam 1 aspal daei driver kota malang,Pengguna Google,5,maxim
driver sangat baik sekali ramah sopan bicara,Pengguna Google,5,maxim
driver nya ramah tepat waktu thanks and good luck,Pengguna Google,5,maxim
cepat tepat,Pengguna Google,5,maxim
tahan kendara sopan rama bawah kendara lembut,Pengguna Google,5,maxim
layan bagus cepat ramah thank you,Pengguna Google,5,maxim
mantap trmksh pa fauzan moga rezeki banyak luas berkah,Pengguna Google,5,maxim
request kalau barang tinggal minimal chat ulang driver bisa hubung ulang sama driver soal driver ga ingat barang bawa yang tinggal engga,Pengguna Google,1,maxim
tidak pernah terima kode otp mau pake nomor apa jadi gimana mau daftar kalo ini,Pengguna Google,1,maxim
bagus harga pas kantong ajar cuma kurang aja kadang driver nya naek in harga konfirmasi dulu tumpang pernah satu kali nunggu lama trus kena bayar tambah yang nya sih baik2 aja,Pengguna Google,5,maxim
cepat aman nyaman,Pengguna Google,5,maxim
lama ini saya guna maxim alhamdulilah baik saja tapi entah kenapa saat ini driver maxim gak ada otak tiap selesai antar selalu minta tambah kalau gak mau dapat uang dikit gak usah jadi driver cari kerja cuma itu kelu kesah yang saya alami,Pengguna Google,1,maxim
driver ramah sabar trimakasih sdh antar smpe tuju,Pengguna Google,5,maxim
harga aplikasi udah murah driver nya aja mau harga nya tinggi padahal udah naikin tarif,Pengguna Google,1,maxim
gw topup saldo aplikasi akun gw tiba blokir gw ga mau tau uang ada akun gw balikin saran trasportasi jangan guna app karna sistem payment nya masihblabil,Pengguna Google,1,maxim
sangat baik sekali ramah orang nya,Pengguna Google,5,maxim
tepat waktu mantaf gesit,Pengguna Google,5,maxim
beberapa driver nya kurang ajar baru jadi baru nunggu 2 menit ngamuk kayak udah nunggu tahun,Pengguna Google,1,maxim
waktu order sekarang jadi makin lama,Pengguna Google,2,maxim
drivernya sangat baik terimakasih banyak,Pengguna Google,5,maxim
maxim baik pokok nya yang jelekin maxim biasa orang nya orang pelit aku senang pakai maxim nungguin driver nya lama cepet banget,Pengguna Google,5,maxim
kecewa sih sama maxim sekarang awal2 memang sangat sahabat harga lama2 masa waktu sen cuma 23rb ehh waktu sampe tempat tuju gilak masa sampe 42 rb kan kacau orang sen ojol cari yg murah masa sampe tempat tuju harga ganti kecewa parah sihh ini,Pengguna Google,1,maxim
tidak call center tanya langsung batal pesan salah mes saya mes guna non tunai malah jadi tunai tidak bisa ubah sama sekali non tunai,Pengguna Google,1,maxim
aplikasi anehh mau login mnta kode verifikasi gak kirim kirim kode nya sampe pake 4 no beda pake hp beda gak jelas bener,Pengguna Google,1,maxim
mas nya baik ramah sehingga bagai tumpang sangat nyaman jemput di anter baik,Pengguna Google,5,maxim
ni buka rute mw lacak driver ga bisa tlg baik,Pengguna Google,3,maxim
sering dapet driver ga tau jalan baru kali kasih tau malah diturunin bukan titik tuju bilang 200m malah henti,Pengguna Google,2,maxim
bincang dengan kemudi sangat guna,Pengguna Google,5,maxim
cukup baik jalan,Pengguna Google,3,maxim
sopan baik bersih nyaman orang jujur hp tinggal info terimakasih bapak moga selalu beri sehat lancar sukses rejeki yg barokah,Pengguna Google,5,maxim
rekomen buat tumpang om line pakai lah maxim lebih murahhhhhh,Pengguna Google,5,maxim
bagus layan nya baik,Pengguna Google,5,maxim
lama lama koq naik maxim gak enak yaa turunin bintang turun sesuai titik motor rata kurang layak buah ojol maaf saya uninstall apk nya terimakasih,Pengguna Google,1,maxim
sangat bantu untuk transportasi kota,Pengguna Google,5,maxim
mantap layan bagus tepat waktu rekomendasi driver ramah moga jadi berkah bang,Pengguna Google,5,maxim
sangat maat baik ramah order penuh oleh indra budiman daihatsu xenia warna abu nopol ba1642mz terima kasih atas jalan anda rating 4 95,Pengguna Google,5,maxim
sangat aman mudah,Pengguna Google,5,maxim
kemudi ramah datang tepat waktu,Pengguna Google,5,maxim
driver baik ramah,Pengguna Google,5,maxim
layan cepat,Pengguna Google,5,maxim
suka bagt aplikasi nya sangat bantu untuk berangkat sekolah,Pengguna Google,5,maxim
apaaaan mesen pending terus masuk apknya gak bisa udh download apus download apus tetep eror,Pengguna Google,1,maxim
tarif sih murah susah aplikasi menu ga user friendly di baik tampil menu lebih mudah pakai,Pengguna Google,1,maxim
