userName,content,score,at,app_name
Pengguna Google,bguss,1,2025-03-13 15:01:14,maxim
Pengguna Google,sangat bagus,5,2025-03-13 14:57:46,maxim
Pengguna Google,bagus pelayannanya,5,2025-03-13 14:55:24,maxim
Pengguna Google,baik sekali,5,2025-03-13 14:46:38,maxim
Pengguna Google,"drivernyaa baik bangettt,ramah jugaaaa,terimakasihh bapak sudah amanah🙏😁",5,2025-03-13 14:36:22,maxim
Pengguna Google,babang mxim nya baik,5,2025-03-13 14:26:52,maxim
Pengguna Google,sangat bagus,5,2025-03-13 14:26:05,maxim
Pengguna Google,pelayanan sangat menyenangkan,5,2025-03-13 14:17:00,maxim
Pengguna Google,Apk dongo . Topup kaga ke isi2 ngnt0d,1,2025-03-13 14:13:13,maxim
Pengguna Google,MAPS NYA GAK JELAS !!!!!,1,2025-03-13 14:06:28,maxim
Pengguna Google,kurir nya sangat ramah dan cepat,5,2025-03-13 14:02:10,maxim
Pengguna Google,baik,5,2025-03-13 13:51:49,maxim
Pengguna Google,ok bgt,5,2025-03-13 13:46:33,maxim
Pengguna Google,terbaik,5,2025-03-13 13:36:02,maxim
Pengguna Google,mantappp wakku menyala,5,2025-03-13 13:29:08,maxim
Pengguna Google,good,5,2025-03-13 13:28:45,maxim
Pengguna Google,bagusss,5,2025-03-13 13:27:17,maxim
Pengguna Google,cepat,5,2025-03-13 13:25:04,maxim
Pengguna Google,Seringkali terjadi ketika di aplikasinya terkonfirmasi driver akan tiba padahal driver masih jauh dari tempat penjemputan saya. Ini sangat fatal karena terbuang waktu untuk menunggu lama,2,2025-03-13 13:17:36,maxim
Pengguna Google,baguss,5,2025-03-13 13:12:11,maxim
Pengguna Google,keren mamang ojek nyo...mantap,5,2025-03-13 13:05:07,maxim
Pengguna Google,nyaman dan sopan,5,2025-03-13 13:04:14,maxim
Pengguna Google,sangat bagus pelayanannya👌,5,2025-03-13 13:03:44,maxim
Pengguna Google,driver sopan dan ramah dan perjalanan nyaman pokok nya mantap lah driver 👍,5,2025-03-13 12:59:07,maxim
Pengguna Google,mantap,5,2025-03-13 12:58:26,maxim
Pengguna Google,jos nyaman,5,2025-03-13 12:54:33,maxim
Pengguna Google,tepat waktu,5,2025-03-13 12:51:43,maxim
Pengguna Google,"Alhamdulillah sampe tujuan dengan selamat, driver berpengalaman, ga rugi ksh fee buat driver",5,2025-03-13 12:51:28,maxim
Pengguna Google,Barang tertinggal driver ngga respon,1,2025-03-13 12:42:41,maxim
Pengguna Google,mantap,5,2025-03-13 12:23:16,maxim
Pengguna Google,Baik,5,2025-03-13 12:19:56,maxim
Pengguna Google,layanan sngat bagus,5,2025-03-13 12:19:24,maxim
Pengguna Google,"memuaskan, Amanah",5,2025-03-13 12:15:27,maxim
Pengguna Google,"ramah,baik terima kasih",5,2025-03-13 12:10:40,maxim
Pengguna Google,dahsyat,5,2025-03-13 12:10:23,maxim
Pengguna Google,Orangnya Ramah.,5,2025-03-13 12:06:07,maxim
Pengguna Google,Sangat bagus dan Rama tepat waktu,5,2025-03-13 12:00:21,maxim
Pengguna Google,Bisa ditambahkan opsi car 12 penumpang atau bisa order 2 kendaraan sekaligus bagi keluarga besar yang ingin bepergian,5,2025-03-13 11:55:11,maxim
Pengguna Google,mantaaaapp,5,2025-03-13 11:54:17,maxim
Pengguna Google,the best,5,2025-03-13 11:52:26,maxim
Pengguna Google,senang ikut Maxim nyaman dan ramah,5,2025-03-13 11:52:12,maxim
Pengguna Google,sangat baik,5,2025-03-13 11:47:39,maxim
Pengguna Google,mantap,5,2025-03-13 11:36:57,maxim
Pengguna Google,bapaknya baik mau bantu angkatkan barang,5,2025-03-13 11:36:32,maxim
Pengguna Google,bagus,5,2025-03-13 11:33:48,maxim
Pengguna Google,terima kasih bapak pelayanan yah baik sekali,5,2025-03-13 11:16:36,maxim
Pengguna Google,sangat baik,5,2025-03-13 11:16:02,maxim
Pengguna Google,driver nya amanah & baik,5,2025-03-13 11:12:55,maxim
Pengguna Google,cepat,2,2025-03-13 11:06:07,maxim
Pengguna Google,"Tadi saya memesan, lokasi yang tertulis benar tetapi titiknya malah salah. Saya menjadi merasa bersalah terhadap driver padahal kesalahan karena bug dari aplikasi",1,2025-03-13 11:00:11,maxim
Pengguna Google,👍👍pelayanan mantap n cepat...,5,2025-03-13 10:58:25,maxim
Pengguna Google,driver ramah,5,2025-03-13 10:46:30,maxim
Pengguna Google,terbaik,5,2025-03-13 10:45:57,maxim
Pengguna Google,mantap,5,2025-03-13 10:41:56,maxim
Pengguna Google,4 dulu Belom Tau Pengoprasiannya,4,2025-03-13 10:38:43,maxim
Pengguna Google,bang hanif ramah top,5,2025-03-13 10:23:20,maxim
Pengguna Google,Sangat Bagus,5,2025-03-13 10:16:16,maxim
Pengguna Google,ramah,5,2025-03-13 10:14:38,maxim
Pengguna Google,"driver ramah dan tahu jalan, mantap",5,2025-03-13 10:03:30,maxim
Pengguna Google,Apk bobrok,1,2025-03-13 09:59:18,maxim
Pengguna Google,ok,5,2025-03-13 09:53:57,maxim
Pengguna Google,mantap,5,2025-03-13 09:51:50,maxim
Pengguna Google,semoga lancar rezekinya orang baik,5,2025-03-13 09:45:39,maxim
Pengguna Google,keren sangat membantu,5,2025-03-13 09:44:10,maxim
Pengguna Google,"mas"" nya ramah☺️",5,2025-03-13 09:41:43,maxim
Pengguna Google,semangat bang,5,2025-03-13 09:40:28,maxim
Pengguna Google,"sangat on time, dan ramah",5,2025-03-13 09:33:27,maxim
Pengguna Google,"ramah, sabar supirnya",5,2025-03-13 09:31:03,maxim
Pengguna Google,"mas nya ramah, sabar, dan Komunikatif, fast respon ketika dihubungi cepat tanggap... makasih kak... semoga lancar dan banyak terus orderannya...",5,2025-03-13 09:29:01,maxim
Pengguna Google,"supirnya gatal gatal cabull, udah tua cabul lagiii ga lagi deh naik si situ",1,2025-03-13 09:16:47,maxim
Pengguna Google,mantap pelayananya,5,2025-03-13 09:16:09,maxim
Pengguna Google,ok,5,2025-03-13 09:12:55,maxim
Pengguna Google,"tarifnya tetap gak berubah-ubah, seneng pakai jasa ini",5,2025-03-13 09:11:23,maxim
Pengguna Google,sangat baik,5,2025-03-13 09:10:44,maxim
Pengguna Google,"Udh mau makin susah aja heran. Lawak bangedd pake maxim tu mesti sabar², astagfirullah alaziim",1,2025-03-13 09:06:02,maxim
Pengguna Google,maksimal,5,2025-03-13 09:02:38,maxim
Pengguna Google,sangat bagus,5,2025-03-13 08:59:31,maxim
Pengguna Google,Not good aplikasinya lelet... Susah masukin alamat tujuan ataupun penjemputan. Ribet.... Auto delete.,1,2025-03-13 08:58:57,maxim
Pengguna Google,Saya paling suka Abang Nya sangat Ramah,5,2025-03-13 08:54:52,maxim
Pengguna Google,driver cukup baik dan ramah pelayanan baik terimakasih,5,2025-03-13 08:53:33,maxim
Pengguna Google,pelayan ok,5,2025-03-13 08:49:25,maxim
Pengguna Google,untuk Argo di driver dinaikkan lah untuk car nya.. tolong di Surakarta. .,4,2025-03-13 08:49:07,maxim
Pengguna Google,ok,5,2025-03-13 08:41:40,maxim
Pengguna Google,sangat ramah,5,2025-03-13 08:40:47,maxim
Pengguna Google,"murah ,sat set kurirnya",5,2025-03-13 08:40:25,maxim
Pengguna Google,Terimakasih atas pelayanannya 👍👍👍👍👍,5,2025-03-13 08:37:15,maxim
Pengguna Google,"untuk orang nya ramah mobil nya bersih, wangi pembawaan nya nyaman👍",5,2025-03-13 08:33:37,maxim
Pengguna Google,helpfull,5,2025-03-13 08:29:26,maxim
Pengguna Google,drifer sangat rabi bersih dan baik,5,2025-03-13 08:25:32,maxim
Pengguna Google,bagus,2,2025-03-13 08:07:23,maxim
Pengguna Google,sangat baik,5,2025-03-13 08:03:57,maxim
Pengguna Google,thanks ya om,5,2025-03-13 08:02:53,maxim
Pengguna Google,baik ramah,5,2025-03-13 08:00:03,maxim
Pengguna Google,"1. Maxim car aman aman saja 2. Waktu maxim send pengiriman barang, mengapa titik drivernya jauh sekali, kasian drivernya kalo njemput barang sejauh itu dengan harga yg tidak seberapa...jarak saya ke lokasi tujuan lebih dekat daripada lokasi titik driver ke lokasi saya",3,2025-03-13 07:52:30,maxim
Pengguna Google,sangat bagus 👍,5,2025-03-13 07:44:58,maxim
Pengguna Google,bagus,5,2025-03-13 07:23:47,maxim
Pengguna Google,baik,5,2025-03-13 07:19:23,maxim
Pengguna Google,Kureng ahh masa ada yg udah dibatalin tetep minta nganter mna minta bayaran mahal lgi,2,2025-03-13 07:18:56,maxim
Pengguna Google,cepet bgt ..terima kasih ya pa,5,2025-03-13 07:14:03,maxim
Pengguna Google,👍👍👍👍👍,5,2025-03-13 07:07:34,maxim
Pengguna Google,Sangat Baik,5,2025-03-13 07:06:23,maxim
Pengguna Google,drivenya baguss,5,2025-03-13 07:02:14,maxim
Pengguna Google,"pelayanan sangat baik ,ramah",5,2025-03-13 07:01:41,maxim
Pengguna Google,pengemudi ramah dan nyaman,5,2025-03-13 06:58:12,maxim
Pengguna Google,cepat dan ramah,5,2025-03-13 06:56:40,maxim
Pengguna Google,respon cepat dan bertanggung jawab atas order yg di berikan . sukses selalu 👍,5,2025-03-13 06:54:37,maxim
Pengguna Google,ok,5,2025-03-13 06:33:03,maxim
Pengguna Google,Pelayanan Bagus,5,2025-03-13 06:31:04,maxim
Pengguna Google,driver nya ramah,5,2025-03-13 06:30:15,maxim
Pengguna Google,kenapa perbaiki akun kenak blokir lama sekali 7 hari.seharusnya 2 atau 3 hari paling lambat.kalau 7 hari lama sekali.jadi selama 7 hari kita enggak kerja.kantor maxim padang.nomor kantor terdekat pun enggak ada no hp yg bisa di telpon.,5,2025-03-13 06:19:35,maxim
Pengguna Google,👍👍👍👍,5,2025-03-13 06:14:34,maxim
Pengguna Google,supirnya baik banget👍👍,5,2025-03-13 06:13:23,maxim
Pengguna Google,mantapnya,5,2025-03-13 06:12:38,maxim
Pengguna Google,ok,5,2025-03-13 06:09:06,maxim
Pengguna Google,terima kasih Abang Maxim,5,2025-03-13 06:05:39,maxim
Pengguna Google,ramah,5,2025-03-13 06:03:20,maxim
Pengguna Google,Maxin nya bagus pertanyaan nya Ngapa goole maap ngak tampil,5,2025-03-13 05:55:32,maxim
Pengguna Google,ok,5,2025-03-13 05:47:17,maxim
Pengguna Google,baik,5,2025-03-13 05:45:31,maxim
Pengguna Google,pelayanan cepet dan baik,5,2025-03-13 05:40:45,maxim
Pengguna Google,bapaknya baik,5,2025-03-13 05:36:37,maxim
Pengguna Google,ngebantu banget buat pelajar,4,2025-03-13 05:35:08,maxim
Pengguna Google,terkirim dg baik dan mudah diajak komunikasi,5,2025-03-13 05:34:30,maxim
Pengguna Google,"cepat terpercaya, ngga neko2. pokoke mantab",5,2025-03-13 05:28:08,maxim
Pengguna Google,"pengiriman sangat bagus, meskipin pencarian driver suka jauh , tapi ngk papa kok , pelayanannya tetap bagus",5,2025-03-13 05:26:26,maxim
Pengguna Google,makasih ya kang,5,2025-03-13 05:24:19,maxim
Pengguna Google,luar biasa di bln romadhon,5,2025-03-13 05:23:54,maxim
Pengguna Google,sangat bagus,1,2025-03-13 05:22:08,maxim
Pengguna Google,maxim telor susah kali cari driver nya l,1,2025-03-13 05:18:21,maxim
Pengguna Google,sangat baik sekali dan ramah orang nya,5,2025-03-13 05:10:28,maxim
Pengguna Google,baik,5,2025-03-13 05:05:32,maxim
Pengguna Google,siiiipppp,5,2025-03-13 05:01:50,maxim
Pengguna Google,sempurna,5,2025-03-13 04:58:04,maxim
Pengguna Google,👌,1,2025-03-13 04:57:51,maxim
Pengguna Google,ramah dan sopan,5,2025-03-13 04:57:19,maxim
Pengguna Google,mantap,5,2025-03-13 04:47:35,maxim
Pengguna Google,pamannya ramah,4,2025-03-13 04:46:40,maxim
Pengguna Google,drivernya ramah,5,2025-03-13 04:40:57,maxim
Pengguna Google,pelayanan nya baik,4,2025-03-13 04:37:42,maxim
Pengguna Google,istimewa/luar biasa,5,2025-03-13 04:36:08,maxim
Pengguna Google,sangat baguss,5,2025-03-13 04:34:33,maxim
Pengguna Google,lancar,5,2025-03-13 04:33:34,maxim
Pengguna Google,baik,5,2025-03-13 04:31:19,maxim
Pengguna Google,mantap,5,2025-03-13 04:20:58,maxim
Pengguna Google,"good,garcep",5,2025-03-13 04:17:18,maxim
Pengguna Google,sangat bagus dan sangat membatu,5,2025-03-13 04:15:09,maxim
Pengguna Google,ramah dn hati2 dlm membawa kendaraan👍,5,2025-03-13 04:02:33,maxim
Pengguna Google,terima kasih untuk perjalanannya.. salam sukses,5,2025-03-13 04:01:38,maxim
Pengguna Google,mantap,5,2025-03-13 04:00:08,maxim
Pengguna Google,Saya kasih bintang full .... Owh ya buat maxim ini saya kira kira dapet thr gak nhe saya dh langganan pake maxim ...masa iya saya gak dapet thr ...kwl gak dapet saya pindah ke baju ijo nhe,5,2025-03-13 03:46:11,maxim
Pengguna Google,"Jelek banget, masa aplikasi lain lancar di bukannya, giliran maxim menghubungkan ke layanan trs, pdhl jaringannya bagus aman ajh, gjls bngt ni aplikasi nya, perbaiki dlu, udah gitu gk dapet titiknya, di apk lain dpt, giliran di sni gk dpt, blm siap pakai udh lauching, minimal perbaiki smpe bagus deh",1,2025-03-13 03:44:57,maxim
Pengguna Google,sangat baik,5,2025-03-13 03:43:28,maxim
Pengguna Google,ramah,5,2025-03-13 03:43:07,maxim
Pengguna Google,CEPAT,5,2025-03-13 03:42:46,maxim
Pengguna Google,Masya Allah.... pengemudi nya baikk,5,2025-03-13 03:39:20,maxim
Pengguna Google,"Setiap pesan ojek tranfortasi tepat waktu, pelayanan sangat memuaskan.",5,2025-03-13 03:34:57,maxim
Pengguna Google,puas,5,2025-03-13 03:26:31,maxim
Pengguna Google,Di maki maki oleh driver tolong di respon dong maxim,1,2025-03-13 03:19:37,maxim
Pengguna Google,bagus,5,2025-03-13 03:15:19,maxim
Pengguna Google,"Driver cepat, tarif terjangkau",5,2025-03-13 03:12:47,maxim
Pengguna Google,ramah cepat tepat berpengalaman,5,2025-03-13 03:10:49,maxim
Pengguna Google,simple tidak ribet cara ordernya,5,2025-03-13 03:08:12,maxim
Pengguna Google,driver nya mengerti dan cepat trimakasih maxim,5,2025-03-13 03:04:14,maxim
Pengguna Google,baik,4,2025-03-13 03:01:17,maxim
Pengguna Google,pelayanan drever sangat baik dan bagus,5,2025-03-13 02:57:11,maxim
Pengguna Google,ok,5,2025-03-13 02:45:30,maxim
Pengguna Google,terima kasih,5,2025-03-13 02:40:58,maxim
Pengguna Google,penjemputan yg ramah dn baik terimakasih BPK..🙏🙏,5,2025-03-13 02:35:11,maxim
Pengguna Google,Baik,4,2025-03-13 02:33:18,maxim
Pengguna Google,ok,5,2025-03-13 02:32:09,maxim
Pengguna Google,ramah orang nya,5,2025-03-13 02:30:31,maxim
Pengguna Google,"bagus dlm mengemudi,ramah.",5,2025-03-13 02:25:25,maxim
Pengguna Google,sangat baik,2,2025-03-13 02:24:33,maxim
Pengguna Google,terimakasih!,5,2025-03-13 02:21:52,maxim
Pengguna Google,Good,2,2025-03-13 02:15:35,maxim
Pengguna Google,pelayan cepat dan aman,5,2025-03-13 02:15:04,maxim
Pengguna Google,"Tolong dong maxim pembayaran kaspronya diperbaiki, sering diblokir atau eror, jadinya sering diubah ke tunai, padahal posisi ga pegang uang tunai",4,2025-03-13 02:10:41,maxim
Pengguna Google,baik utk kenyamanan berkendaraan,5,2025-03-13 02:10:00,maxim
Pengguna Google,pelayanan ramah dan memuaskan,5,2025-03-13 02:09:56,maxim
Pengguna Google,Sahabat UMKM,5,2025-03-13 02:07:27,maxim
Pengguna Google,pengemudi ramah,5,2025-03-13 02:00:13,maxim
Pengguna Google,sgt bagus,5,2025-03-13 01:59:08,maxim
Pengguna Google,Ok,5,2025-03-13 01:55:35,maxim
Pengguna Google,ramah sopan,5,2025-03-13 01:55:10,maxim
Pengguna Google,"Aplikasi ga masuk akal, kesejahteraan driver tidak di pergitungkan. BOS/DEV nya pengen cepet kaya tpi sistem ngk di perbaiki.",1,2025-03-13 01:52:06,maxim
Pengguna Google,tidak bisa buat order nomor hp sudah cocok tapi kode verifikasi tidak dikirimkan,1,2025-03-13 01:50:52,maxim
Pengguna Google,terbaik..,5,2025-03-13 01:41:13,maxim
Pengguna Google,Cepat prosesnya murah juga,3,2025-03-13 01:40:49,maxim
Pengguna Google,"Drivernya ramah-ramah, pelayanan oke, safety.",5,2025-03-13 01:36:48,maxim
Pengguna Google,pengemudi nya Ramat sopan 👍👍👍,5,2025-03-13 01:29:18,maxim
Pengguna Google,gercep aman,5,2025-03-13 01:28:02,maxim
Pengguna Google,Pelayananya sangat baik 👍,5,2025-03-13 01:22:33,maxim
Pengguna Google,layanan ny sangat ramah sekali,5,2025-03-13 01:14:48,maxim
Pengguna Google,pelayanan bagus,5,2025-03-13 01:13:23,maxim
Pengguna Google,penjemputan dan pengantar yg terbaik hanya di maxim,5,2025-03-13 01:11:57,maxim
Pengguna Google,Sangat memuaskan,5,2025-03-13 01:02:37,maxim
Pengguna Google,sangat puas,5,2025-03-13 00:58:51,maxim
Pengguna Google,abang maximnya baik,5,2025-03-13 00:58:32,maxim
Pengguna Google,"cepat sekali prosesnya, 2 menit langsung siap mobil jemputannya",5,2025-03-13 00:56:13,maxim
Pengguna Google,baik,5,2025-03-13 00:56:04,maxim
Pengguna Google,"bapaknya baik,semoga sehat sehat trus ya pa",5,2025-03-13 00:50:45,maxim
Pengguna Google,sangat bagus,5,2025-03-13 00:48:58,maxim
Pengguna Google,ok,5,2025-03-13 00:47:51,maxim
Pengguna Google,sukses selalu pak,5,2025-03-13 00:46:53,maxim
Pengguna Google,"drivernya ramah, sukses terus maxim.",5,2025-03-13 00:46:12,maxim
Pengguna Google,terima kasih bnyak,5,2025-03-13 00:43:04,maxim
Pengguna Google,pelayanannya cepat,5,2025-03-13 00:37:39,maxim
Pengguna Google,ok,5,2025-03-13 00:37:01,maxim
Pengguna Google,bagus,5,2025-03-13 00:35:57,maxim
Pengguna Google,ok,5,2025-03-13 00:15:52,maxim
Pengguna Google,ramah,5,2025-03-13 00:15:14,maxim
Pengguna Google,"driver ramah, cepat sampai tujuan",5,2025-03-13 00:14:01,maxim
Pengguna Google,"Ramah, tepat waktu",5,2025-03-13 00:12:16,maxim
Pengguna Google,"Kenapa aplikasinya nga bisa d buka, p pdahal sdh 2 thn sya pake, knpa tiba2 nga bisa d buka lgi ngapain pdl udah d instal lgi",5,2025-03-13 00:09:52,maxim
Pengguna Google,baik,5,2025-03-13 00:08:13,maxim
Pengguna Google,baik,5,2025-03-13 00:05:15,maxim
Pengguna Google,Waktu yg tertera tidak sesuai... katanya 3 mnit tp sampainya 15 mnit kmuadian...,1,2025-03-13 00:05:10,maxim
Pengguna Google,bagus pelayanan driver ini,5,2025-03-12 23:55:19,maxim
Pengguna Google,sangat ramah dan baik,5,2025-03-12 23:48:15,maxim
Pengguna Google,mantap banget,5,2025-03-12 23:47:55,maxim
Pengguna Google,"sampai saat ini si amanah, buat antar ank saya sekolah, sama cepat juga datangnya... pelayanannya ramah.",5,2025-03-12 23:46:19,maxim
Pengguna Google,ramah,5,2025-03-12 23:29:29,maxim
Pengguna Google,ok,5,2025-03-12 23:26:13,maxim
Pengguna Google,Bagus,5,2025-03-12 23:24:43,maxim
Pengguna Google,driver baik dan rama,5,2025-03-12 23:15:50,maxim
Pengguna Google,baik aman nyaman,5,2025-03-12 23:13:52,maxim
Pengguna Google,"senang pake maxim karena pelayanan bagus, sopirnya ramah baik",5,2025-03-12 22:44:12,maxim
Pengguna Google,kecewa dengan syestem maxin masuk oderan 4 mnit tau taunya lama di map 4 mnit Taunya jaraknya jauh x ini aja ga pake maxin lagi cape menunggu estimasinya ga akurat saya hampir 20menit menunggu padahal pas oder 4 mnit kecewa dengan syestem mnya,1,2025-03-12 22:00:47,maxim
Pengguna Google,"sangat baik sekali drivernya, terima kasih banyak",5,2025-03-12 21:44:32,maxim
Pengguna Google,baik,5,2025-03-12 21:38:32,maxim
Pengguna Google,ramah,5,2025-03-12 21:32:26,maxim
Pengguna Google,"maxim benar"" hemat biaya nya ,terima kasih maxim sangat membantu 🙏",5,2025-03-12 21:03:52,maxim
Pengguna Google,keren lah pokoknya,5,2025-03-12 20:35:37,maxim
Pengguna Google,mantap,5,2025-03-12 20:31:57,maxim
Pengguna Google,"Jelek banget, gua mesen tapi nunggu nya lama banget(ini bukan driver tapi ngga ada driver yang ngambil pesanan),pas pake fitur edit pesanan karna yaa sempat emang daerah situ sepi yaa, eh malah orderan gua nambah kek lah? Mana nggak bisa di batalkan padahal nggak ada driver yang ambil peranannya, hampir sejam baru apa notifikasi cancel pesanan(kek gua keburu g sahur) Intinya jelekkk bangettt",1,2025-03-12 20:01:26,maxim
Pengguna Google,"Gak kerasa udh 3 tahun pake aplikasi Maxim, dan Alhamdulillah memuaskan.... mungkin sedikit saran kedepannya tolong didata para driver nya (khususnya Taksol) karena seringkali ada supir Taksol yang kurang profesional/minta ongkos lebih/minta pesanan di aplikasi nya dibatalin alias minta harga non aplikasi dsb. Agar penumpang lebih aman & nyaman juga 🙏",5,2025-03-12 20:01:10,maxim
Pengguna Google,good,5,2025-03-12 19:44:51,maxim
Pengguna Google,bagus,5,2025-03-12 19:16:22,maxim
Pengguna Google,sangat puas,5,2025-03-12 18:52:32,maxim
Pengguna Google,drive baik sekali,5,2025-03-12 18:20:07,maxim
Pengguna Google,bgus,5,2025-03-12 18:11:24,maxim
Pengguna Google,nyaman membawa motornya,5,2025-03-12 18:05:48,maxim
Pengguna Google,sangat baik ramah,5,2025-03-12 17:43:37,maxim
Pengguna Google,"bagus,bapaknya baik",5,2025-03-12 17:30:11,maxim
Pengguna Google,mantap layanan nya,5,2025-03-12 17:28:23,maxim
Pengguna Google,supirnya ramah dan cepat,5,2025-03-12 17:25:39,maxim
Pengguna Google,Ok,4,2025-03-12 17:15:09,maxim
Pengguna Google,ok,5,2025-03-12 17:11:25,maxim
Pengguna Google,dia sangat ramah,4,2025-03-12 16:47:10,maxim
Pengguna Google,mantap,5,2025-03-12 16:46:39,maxim
Pengguna Google,Ga BS msk2 y,2,2025-03-12 16:46:26,maxim
Pengguna Google,mntap,5,2025-03-12 16:45:04,maxim
Pengguna Google,jozz gandos,5,2025-03-12 16:35:49,maxim
Pengguna Google,"cepat bangat jemput nya ,bapak Maxim nya ramah baik sopan , motor nya enteng larinya , trimakasih Maxim🙏🙏😍😍",5,2025-03-12 16:12:19,maxim
Pengguna Google,abgnya baik sekaliii,5,2025-03-12 16:09:44,maxim
Pengguna Google,driver sangat baik dan service nya oke,5,2025-03-12 16:03:34,maxim
Pengguna Google,makasii..seruu ni di ajak ngobrol drivernya,5,2025-03-12 15:58:39,maxim
Pengguna Google,Terima Kasih,5,2025-03-12 15:38:24,maxim
Pengguna Google,best pokok nya,5,2025-03-12 15:38:04,maxim
Pengguna Google,Buruan,5,2025-03-12 15:36:10,maxim
Pengguna Google,bagusssss,5,2025-03-12 15:34:16,maxim
Pengguna Google,Driver nya ramah. Sopirannya halus pokok men maximal oke,5,2025-03-12 15:33:29,maxim
Pengguna Google,"Parah ada orderan dicancel konsumen make Alamat saya. Driver bilang tidak ada nomor HP dan Namanya, tapi bener alamatnya make alamat rumah saya. Di sana mulai debat gak percaya kalau saya tidak make aplikasi Maxim, dilain sisi saya kesian driver ujan"" an jam 10 malam",1,2025-03-12 15:29:55,maxim
Pengguna Google,mntap,5,2025-03-12 15:28:13,maxim
Pengguna Google,semangat ya pejuang rupiah,5,2025-03-12 15:26:52,maxim
Pengguna Google,drifer nya rama dan baik,5,2025-03-12 15:26:51,maxim
Pengguna Google,pegemudinya ramah udah gitu mobilny bersih💯,5,2025-03-12 15:18:08,maxim
Pengguna Google,"thank you a , kita ngopi jauh bersama hehe",5,2025-03-12 15:15:04,maxim
Pengguna Google,"driver terbaik, amanah dn penuh tanggung jawab, semoga rejeki nya melimpah",5,2025-03-12 15:07:24,maxim
Pengguna Google,ok,4,2025-03-12 14:53:25,maxim
Pengguna Google,drivernya ramah enak diajak ngobrol,5,2025-03-12 14:50:16,maxim
Pengguna Google,Aplikasi ya tidak memuaskan,1,2025-03-12 14:46:55,maxim
Pengguna Google,respon cepat,5,2025-03-12 14:44:47,maxim
Pengguna Google,Sangat bagus dan ramah,5,2025-03-12 14:42:33,maxim
Pengguna Google,sopan dan baik,5,2025-03-12 14:36:13,maxim
Pengguna Google,masnya baik sabar sekali terimakasih,5,2025-03-12 14:34:30,maxim
Pengguna Google,sangat memuaskan,5,2025-03-12 14:32:43,maxim
Pengguna Google,ramah dan asik,5,2025-03-12 14:31:34,maxim
Pengguna Google,aplikasi bagus sekali dan membantu walau agak hujan mas nya tetap antar dengan baik,5,2025-03-12 14:23:07,maxim
Pengguna Google,sangat nyaman,5,2025-03-12 14:22:44,maxim
Pengguna Google,sangat baik,4,2025-03-12 14:20:59,maxim
Pengguna Google,bagus sekali,5,2025-03-12 14:20:42,maxim
Pengguna Google,mantab mannn,5,2025-03-12 14:03:30,maxim
Pengguna Google,memuaskan,5,2025-03-12 14:03:00,maxim
Pengguna Google,abg supirnya ramah dn baik,5,2025-03-12 14:02:17,maxim
Pengguna Google,mantab,5,2025-03-12 13:57:15,maxim
Pengguna Google,pelayanan sangat cepat dan baik,5,2025-03-12 13:45:31,maxim
Pengguna Google,good,5,2025-03-12 13:23:53,maxim
Pengguna Google,ramah,3,2025-03-12 13:22:57,maxim
Pengguna Google,good,5,2025-03-12 13:16:06,maxim
Pengguna Google,sangat baik,5,2025-03-12 13:09:18,maxim
Pengguna Google,Alhamdulillah pak Hamka terbaik memang. berkah Ramadhan,5,2025-03-12 13:09:06,maxim
Pengguna Google,ramah bgt,5,2025-03-12 13:07:47,maxim
Pengguna Google,terimakasih atas pelayanan nyo,5,2025-03-12 13:03:03,maxim
Pengguna Google,Aplikasi yang bagus.,5,2025-03-12 13:01:40,maxim
Pengguna Google,sangat baik,5,2025-03-12 13:01:09,maxim
Pengguna Google,ramah bangettttt,5,2025-03-12 12:49:44,maxim
Pengguna Google,Pie xim driver car mu aku suruh masuk gang enggak mau padahal kondisinya ibukku kena minyak panas,1,2025-03-12 12:39:43,maxim
Pengguna Google,"Pelayanannya sangat baik, terima kasih.",4,2025-03-12 12:35:09,maxim
Pengguna Google,terbaik,5,2025-03-12 12:33:52,maxim
Pengguna Google,ok👍👍👍,5,2025-03-12 12:30:51,maxim
Pengguna Google,"menurut aku maxim murah bgt dibandingkan aplikasi ojek online lain👍. tp pas mau pesan antar makanan susah bgt dpt drivernya, trus pas mau batalin order makanannya gk bisa hrus ada alasan ubah tempat, tlg ditingkatkan ya biar ada opsi batalkan cukup dgn alasan aja, jgn hanya dgn opsi ubah orderan sm kembali ke menu, klo kyk gitu gk bisa dibatalin. selain itu udh sip bgt apalagi ongkosnya👍👍👍",5,2025-03-12 12:22:48,maxim
Pengguna Google,bagus,5,2025-03-12 12:19:49,maxim
Pengguna Google,terimakasih kak..amanah dan ramah,5,2025-03-12 12:18:00,maxim
Pengguna Google,perdana pemakaian TOP,5,2025-03-12 12:08:04,maxim
Pengguna Google,sangat cepat dan aman dalam pengambilan paket,5,2025-03-12 12:04:58,maxim
Pengguna Google,isi Maxim wallet ga masuk saldonya,1,2025-03-12 12:01:01,maxim
Pengguna Google,cepat dan gesit lain kali saya pakai ini lagi lah.,5,2025-03-12 12:00:44,maxim
Pengguna Google,good,5,2025-03-12 11:59:57,maxim
Pengguna Google,sangat baik,5,2025-03-12 11:53:55,maxim
Pengguna Google,cukup baik,5,2025-03-12 11:53:10,maxim
